ts_iso,wind_kts,wind_dir_deg,gust_kts,hs_m,tp_s,wave_dir_deg,ts
2025-10-19T22:24:04.171505,16.32,150.3,20.91,1.03,5.9,202.5,2025-10-19 22:24:04.171505
2025-10-19T23:24:04.171505,8.97,104.8,17.4,0.82,8.5,117.2,2025-10-19 23:24:04.171505
2025-10-20T00:24:04.171505,14.21,139.1,14.01,1.87,4.1,107.5,2025-10-20 00:24:04.171505
2025-10-20T01:24:04.171505,8.31,181.1,12.7,0.7,3.7,136.7,2025-10-20 01:24:04.171505
2025-10-20T02:24:04.171505,15.63,290.2,20.25,0.0,5.0,258.3,2025-10-20 02:24:04.171505
2025-10-20T03:24:04.171505,17.56,22.9,23.86,0.49,6.0,356.7,2025-10-20 03:24:04.171505
2025-10-20T04:24:04.171505,13.97,291.0,22.42,0.57,6.9,286.2,2025-10-20 04:24:04.171505
2025-10-20T05:24:04.171505,17.23,141.1,15.02,0.73,6.9,125.5,2025-10-20 05:24:04.171505
2025-10-20T06:24:04.171505,9.48,100.9,16.36,0.84,7.1,87.5,2025-10-20 06:24:04.171505
2025-10-20T07:24:04.171505,20.36,243.2,23.58,1.6,8.6,237.8,2025-10-20 07:24:04.171505
2025-10-20T08:24:04.171505,27.74,165.8,33.19,1.12,6.0,204.6,2025-10-20 08:24:04.171505
2025-10-20T09:24:04.171505,12.14,238.6,19.9,1.58,7.2,228.4,2025-10-20 09:24:04.171505
2025-10-20T10:24:04.171505,21.61,113.6,31.03,3.56,7.5,104.7,2025-10-20 10:24:04.171505
2025-10-20T11:24:04.171505,41.08,202.3,50.81,4.3,6.9,189.3,2025-10-20 11:24:04.171505
2025-10-20T12:24:04.171505,45.37,28.5,56.27,4.49,7.2,32.1,2025-10-20 12:24:04.171505
2025-10-20T13:24:04.171505,39.18,96.1,43.08,3.24,5.9,50.6,2025-10-20 13:24:04.171505
2025-10-20T14:24:04.171505,34.53,345.3,50.01,3.38,5.5,0.2,2025-10-20 14:24:04.171505
2025-10-20T15:24:04.171505,42.91,39.4,48.09,4.47,8.0,352.6,2025-10-20 15:24:04.171505
2025-10-20T16:24:04.171505,38.85,95.0,49.5,4.04,5.6,95.2,2025-10-20 16:24:04.171505
2025-10-20T17:24:04.171505,34.28,332.9,42.37,2.75,8.3,340.5,2025-10-20 17:24:04.171505
2025-10-20T18:24:04.171505,41.03,301.2,45.02,1.73,10.0,289.8,2025-10-20 18:24:04.171505
2025-10-20T19:24:04.171505,31.94,129.0,38.77,1.98,6.9,128.9,2025-10-20 19:24:04.171505
2025-10-20T20:24:04.171505,37.52,128.3,45.04,3.63,7.0,137.8,2025-10-20 20:24:04.171505
2025-10-20T21:24:04.171505,38.84,105.5,46.04,3.84,6.3,157.9,2025-10-20 21:24:04.171505
2025-10-20T22:24:04.171505,35.18,244.2,44.05,2.93,11.3,308.5,2025-10-20 22:24:04.171505
2025-10-20T23:24:04.171505,36.4,349.3,43.13,2.59,8.1,335.0,2025-10-20 23:24:04.171505
2025-10-21T00:24:04.171505,32.74,260.2,43.93,4.36,8.1,232.8,2025-10-21 00:24:04.171505
2025-10-21T01:24:04.171505,36.31,86.1,46.78,4.14,9.9,79.6,2025-10-21 01:24:04.171505
2025-10-21T02:24:04.171505,40.5,81.4,46.02,3.68,7.4,99.2,2025-10-21 02:24:04.171505
2025-10-21T03:24:04.171505,41.99,335.5,49.95,4.09,4.7,331.1,2025-10-21 03:24:04.171505
2025-10-21T04:24:04.171505,33.15,229.4,39.81,3.09,6.9,237.8,2025-10-21 04:24:04.171505
2025-10-21T05:24:04.171505,11.66,262.4,16.34,0.68,3.6,313.6,2025-10-21 05:24:04.171505
2025-10-21T06:24:04.171505,20.32,126.8,26.32,0.68,5.4,58.3,2025-10-21 06:24:04.171505
2025-10-21T07:24:04.171505,13.18,284.3,20.39,0.43,6.8,240.7,2025-10-21 07:24:04.171505
2025-10-21T08:24:04.171505,15.43,54.4,18.58,1.21,7.3,56.6,2025-10-21 08:24:04.171505
2025-10-21T09:24:04.171505,16.44,247.3,17.92,0.98,4.4,267.8,2025-10-21 09:24:04.171505
2025-10-21T10:24:04.171505,18.4,200.9,28.54,0.84,4.9,152.9,2025-10-21 10:24:04.171505
2025-10-21T11:24:04.171505,7.38,138.6,14.25,0.3,3.9,126.2,2025-10-21 11:24:04.171505
2025-10-21T12:24:04.171505,19.43,341.8,24.61,0.6,7.9,299.4,2025-10-21 12:24:04.171505
2025-10-21T13:24:04.171505,16.26,228.5,19.12,0.63,9.7,222.0,2025-10-21 13:24:04.171505
2025-10-21T14:24:04.171505,15.42,293.3,23.05,0.65,4.9,247.8,2025-10-21 14:24:04.171505
2025-10-21T15:24:04.171505,19.95,154.3,20.14,0.88,3.0,193.3,2025-10-21 15:24:04.171505
2025-10-21T16:24:04.171505,20.22,188.1,28.68,0.28,3.9,209.6,2025-10-21 16:24:04.171505
2025-10-21T17:24:04.171505,11.0,37.7,14.27,0.43,9.3,38.6,2025-10-21 17:24:04.171505
2025-10-21T18:24:04.171505,15.42,39.4,23.74,0.52,8.3,74.3,2025-10-21 18:24:04.171505
2025-10-21T19:24:04.171505,6.42,288.9,11.11,1.81,7.4,257.4,2025-10-21 19:24:04.171505
2025-10-21T20:24:04.171505,11.33,137.7,20.36,1.24,7.8,129.2,2025-10-21 20:24:04.171505
2025-10-21T21:24:04.171505,18.83,23.9,24.61,0.92,3.2,37.1,2025-10-21 21:24:04.171505
2025-10-21T22:24:04.171505,11.97,79.7,20.51,1.12,6.5,99.7,2025-10-21 22:24:04.171505
2025-10-21T23:24:04.171505,16.47,255.8,20.9,1.99,4.5,253.3,2025-10-21 23:24:04.171505
2025-10-22T00:24:04.171505,17.27,190.5,25.97,0.84,7.2,171.3,2025-10-22 00:24:04.171505
2025-10-22T01:24:04.171505,21.29,16.2,28.42,0.78,8.2,15.3,2025-10-22 01:24:04.171505
2025-10-22T02:24:04.171505,12.85,151.5,20.11,0.76,7.5,140.2,2025-10-22 02:24:04.171505
2025-10-22T03:24:04.171505,24.15,296.5,26.91,0.3,7.7,341.2,2025-10-22 03:24:04.171505
2025-10-22T04:24:04.171505,15.51,71.6,16.23,0.53,3.0,31.8,2025-10-22 04:24:04.171505
2025-10-22T05:24:04.171505,17.51,57.9,21.6,0.76,7.0,92.3,2025-10-22 05:24:04.171505
2025-10-22T06:24:04.171505,11.83,160.2,16.74,0.68,6.3,147.5,2025-10-22 06:24:04.171505
2025-10-22T07:24:04.171505,12.9,227.0,18.79,1.0,7.0,209.6,2025-10-22 07:24:04.171505
2025-10-22T08:24:04.171505,15.96,243.1,18.2,1.28,5.4,249.7,2025-10-22 08:24:04.171505
2025-10-22T09:24:04.171505,23.01,68.2,29.15,1.04,4.6,60.1,2025-10-22 09:24:04.171505
2025-10-22T10:24:04.171505,7.37,2.7,11.79,1.1,4.4,0.6,2025-10-22 10:24:04.171505
2025-10-22T11:24:04.171505,14.72,316.2,23.42,0.34,10.1,333.6,2025-10-22 11:24:04.171505
2025-10-22T12:24:04.171505,15.64,290.0,15.46,0.47,5.0,248.5,2025-10-22 12:24:04.171505
2025-10-22T13:24:04.171505,10.72,296.7,16.22,1.24,6.9,248.7,2025-10-22 13:24:04.171505
2025-10-22T14:24:04.171505,17.7,233.1,26.99,0.83,3.7,244.9,2025-10-22 14:24:04.171505
2025-10-22T15:24:04.171505,13.83,162.3,23.06,1.46,6.4,141.5,2025-10-22 15:24:04.171505
2025-10-22T16:24:04.171505,12.26,348.2,15.02,1.1,6.4,12.3,2025-10-22 16:24:04.171505
2025-10-22T17:24:04.171505,15.08,347.2,21.15,1.37,4.5,342.9,2025-10-22 17:24:04.171505
2025-10-22T18:24:04.171505,22.56,88.9,24.88,1.72,4.2,60.4,2025-10-22 18:24:04.171505
2025-10-22T19:24:04.171505,20.28,290.0,24.2,1.36,5.9,206.1,2025-10-22 19:24:04.171505
2025-10-22T20:24:04.171505,27.54,210.9,32.76,0.0,6.6,189.5,2025-10-22 20:24:04.171505
2025-10-22T21:24:04.171505,11.46,209.5,16.4,1.6,6.2,243.4,2025-10-22 21:24:04.171505
2025-10-22T22:24:04.171505,13.86,226.7,14.14,0.89,7.1,245.8,2025-10-22 22:24:04.171505
2025-10-22T23:24:04.171505,19.32,354.5,25.91,0.86,7.0,309.8,2025-10-22 23:24:04.171505
2025-10-23T00:24:04.171505,17.44,134.0,27.93,0.41,8.0,89.6,2025-10-23 00:24:04.171505
2025-10-23T01:24:04.171505,18.56,260.3,22.75,0.97,5.4,256.9,2025-10-23 01:24:04.171505
2025-10-23T02:24:04.171505,12.68,142.1,16.34,0.83,3.8,145.7,2025-10-23 02:24:04.171505
2025-10-23T03:24:04.171505,17.02,131.0,25.63,1.12,5.1,139.8,2025-10-23 03:24:04.171505
2025-10-23T04:24:04.171505,14.41,184.5,19.16,1.13,7.0,179.4,2025-10-23 04:24:04.171505
2025-10-23T05:24:04.171505,10.99,128.8,14.15,1.42,5.2,163.6,2025-10-23 05:24:04.171505
2025-10-23T06:24:04.171505,10.29,44.7,15.39,1.25,6.0,78.4,2025-10-23 06:24:04.171505
2025-10-23T07:24:04.171505,16.95,261.7,25.93,1.39,3.0,221.9,2025-10-23 07:24:04.171505
2025-10-23T08:24:04.171505,9.61,104.0,16.95,1.23,6.2,143.9,2025-10-23 08:24:04.171505
2025-10-23T09:24:04.171505,14.8,126.3,15.11,1.62,6.4,143.5,2025-10-23 09:24:04.171505
2025-10-23T10:24:04.171505,26.96,171.4,31.03,1.01,7.4,195.5,2025-10-23 10:24:04.171505
2025-10-23T11:24:04.171505,0.26,156.7,5.04,0.95,5.7,183.8,2025-10-23 11:24:04.171505
2025-10-23T12:24:04.171505,12.48,310.2,18.08,0.98,7.0,316.0,2025-10-23 12:24:04.171505
2025-10-23T13:24:04.171505,19.21,140.2,24.64,0.75,5.7,157.2,2025-10-23 13:24:04.171505
2025-10-23T14:24:04.171505,15.53,247.1,18.15,0.89,3.0,247.2,2025-10-23 14:24:04.171505
2025-10-23T15:24:04.171505,24.04,183.9,33.09,0.48,6.4,177.0,2025-10-23 15:24:04.171505
2025-10-23T16:24:04.171505,14.17,301.5,18.1,1.94,5.2,225.6,2025-10-23 16:24:04.171505
2025-10-23T17:24:04.171505,19.12,102.8,27.67,0.47,5.0,103.4,2025-10-23 17:24:04.171505
2025-10-23T18:24:04.171505,17.33,173.5,21.47,1.93,4.7,210.7,2025-10-23 18:24:04.171505
2025-10-23T19:24:04.171505,19.16,84.8,21.04,1.45,7.2,42.7,2025-10-23 19:24:04.171505
2025-10-23T20:24:04.171505,16.79,210.3,21.39,0.74,8.2,196.6,2025-10-23 20:24:04.171505
2025-10-23T21:24:04.171505,11.76,220.2,18.3,0.14,5.0,210.8,2025-10-23 21:24:04.171505
2025-10-23T22:24:04.171505,18.62,320.2,25.84,0.64,7.1,1.1,2025-10-23 22:24:04.171505
2025-10-23T23:24:04.171505,14.35,277.7,10.43,1.45,5.1,287.8,2025-10-23 23:24:04.171505
2025-10-24T00:24:04.171505,7.88,63.1,13.1,1.27,6.7,92.9,2025-10-24 00:24:04.171505
2025-10-24T01:24:04.171505,10.01,11.2,13.14,0.93,6.6,48.0,2025-10-24 01:24:04.171505
2025-10-24T02:24:04.171505,16.48,140.3,21.7,1.13,7.5,86.1,2025-10-24 02:24:04.171505
2025-10-24T03:24:04.171505,20.45,311.9,25.81,1.34,5.2,243.5,2025-10-24 03:24:04.171505
2025-10-24T04:24:04.171505,10.28,222.9,16.83,1.65,6.6,199.4,2025-10-24 04:24:04.171505
2025-10-24T05:24:04.171505,21.8,132.5,22.87,2.05,9.8,143.9,2025-10-24 05:24:04.171505
2025-10-24T06:24:04.171505,13.29,22.8,19.36,1.45,4.7,14.2,2025-10-24 06:24:04.171505
2025-10-24T07:24:04.171505,11.14,306.1,19.86,0.69,6.2,344.5,2025-10-24 07:24:04.171505
2025-10-24T08:24:04.171505,16.04,268.1,22.2,0.49,8.0,211.9,2025-10-24 08:24:04.171505
2025-10-24T09:24:04.171505,23.81,270.9,26.71,1.3,6.2,264.7,2025-10-24 09:24:04.171505
2025-10-24T10:24:04.171505,10.04,26.1,16.61,0.86,3.4,347.3,2025-10-24 10:24:04.171505
2025-10-24T11:24:04.171505,12.38,273.4,18.83,0.64,8.0,264.7,2025-10-24 11:24:04.171505
2025-10-24T12:24:04.171505,15.08,345.4,24.27,0.31,9.3,344.8,2025-10-24 12:24:04.171505
2025-10-24T13:24:04.171505,20.92,209.5,24.95,1.14,4.9,188.3,2025-10-24 13:24:04.171505
2025-10-24T14:24:04.171505,14.74,209.4,21.78,1.52,4.4,179.9,2025-10-24 14:24:04.171505
2025-10-24T15:24:04.171505,4.25,110.7,7.0,1.42,6.0,112.4,2025-10-24 15:24:04.171505
2025-10-24T16:24:04.171505,15.11,140.6,21.98,0.19,5.8,99.7,2025-10-24 16:24:04.171505
2025-10-24T17:24:04.171505,8.1,330.3,12.01,1.0,6.0,312.4,2025-10-24 17:24:04.171505
2025-10-24T18:24:04.171505,13.02,20.7,18.92,1.62,3.0,17.4,2025-10-24 18:24:04.171505
2025-10-24T19:24:04.171505,17.63,260.3,26.19,0.62,7.9,264.2,2025-10-24 19:24:04.171505
2025-10-24T20:24:04.171505,13.79,85.7,18.93,0.51,6.9,56.5,2025-10-24 20:24:04.171505
2025-10-24T21:24:04.171505,15.95,13.5,23.52,0.85,8.7,10.1,2025-10-24 21:24:04.171505
2025-10-24T22:24:04.171505,10.03,344.5,15.41,1.0,7.3,324.0,2025-10-24 22:24:04.171505
2025-10-24T23:24:04.171505,17.31,163.3,26.5,1.31,9.7,178.9,2025-10-24 23:24:04.171505
2025-10-25T00:24:04.171505,18.4,157.8,27.86,1.62,3.8,165.7,2025-10-25 00:24:04.171505
2025-10-25T01:24:04.171505,14.03,252.7,13.71,0.23,5.3,242.4,2025-10-25 01:24:04.171505
2025-10-25T02:24:04.171505,18.57,15.9,21.83,1.04,3.9,31.2,2025-10-25 02:24:04.171505
2025-10-25T03:24:04.171505,7.89,52.0,10.63,0.37,7.0,50.5,2025-10-25 03:24:04.171505
2025-10-25T04:24:04.171505,14.36,223.3,20.33,1.17,5.0,221.5,2025-10-25 04:24:04.171505
2025-10-25T05:24:04.171505,14.05,338.3,25.23,0.81,6.6,20.3,2025-10-25 05:24:04.171505
2025-10-25T06:24:04.171505,10.94,325.3,19.96,0.93,11.0,288.4,2025-10-25 06:24:04.171505
2025-10-25T07:24:04.171505,14.01,61.3,23.02,1.04,5.9,50.9,2025-10-25 07:24:04.171505
2025-10-25T08:24:04.171505,13.95,3.1,16.11,1.86,3.6,17.5,2025-10-25 08:24:04.171505
2025-10-25T09:24:04.171505,14.93,159.9,16.17,0.5,7.0,97.8,2025-10-25 09:24:04.171505
2025-10-25T10:24:04.171505,16.93,250.7,19.32,1.32,5.6,252.3,2025-10-25 10:24:04.171505
2025-10-25T11:24:04.171505,9.31,118.7,11.83,0.87,3.7,109.5,2025-10-25 11:24:04.171505
2025-10-25T12:24:04.171505,7.75,109.4,11.08,1.05,5.1,126.6,2025-10-25 12:24:04.171505
2025-10-25T13:24:04.171505,27.01,16.5,35.46,0.18,5.3,33.8,2025-10-25 13:24:04.171505
2025-10-25T14:24:04.171505,10.33,58.9,13.74,0.38,4.8,49.5,2025-10-25 14:24:04.171505
2025-10-25T15:24:04.171505,9.07,135.6,17.01,1.24,3.1,88.6,2025-10-25 15:24:04.171505
2025-10-25T16:24:04.171505,21.71,90.0,31.55,0.97,4.3,84.4,2025-10-25 16:24:04.171505
2025-10-25T17:24:04.171505,11.68,38.5,15.32,0.95,8.7,67.6,2025-10-25 17:24:04.171505
2025-10-25T18:24:04.171505,15.85,349.9,17.39,0.61,6.1,359.0,2025-10-25 18:24:04.171505
2025-10-25T19:24:04.171505,19.03,208.8,25.66,1.25,3.0,161.8,2025-10-25 19:24:04.171505
2025-10-25T20:24:04.171505,14.24,37.0,21.09,1.18,3.4,45.7,2025-10-25 20:24:04.171505
2025-10-25T21:24:04.171505,17.55,131.7,19.23,1.2,3.0,105.1,2025-10-25 21:24:04.171505
2025-10-25T22:24:04.171505,15.4,266.7,20.14,1.58,6.5,277.5,2025-10-25 22:24:04.171505
2025-10-25T23:24:04.171505,25.71,164.4,32.93,0.97,4.3,184.8,2025-10-25 23:24:04.171505
2025-10-26T00:24:04.171505,10.57,156.6,15.58,1.72,6.3,221.9,2025-10-26 00:24:04.171505
2025-10-26T01:24:04.171505,23.81,352.7,30.32,1.64,5.5,340.0,2025-10-26 01:24:04.171505
2025-10-26T02:24:04.171505,8.22,323.1,21.0,0.3,6.6,338.5,2025-10-26 02:24:04.171505
2025-10-26T03:24:04.171505,14.55,0.1,19.31,1.07,7.0,358.0,2025-10-26 03:24:04.171505
2025-10-26T04:24:04.171505,8.39,288.5,19.44,1.27,6.4,258.4,2025-10-26 04:24:04.171505
2025-10-26T05:24:04.171505,19.3,120.1,23.82,1.31,3.3,147.2,2025-10-26 05:24:04.171505
2025-10-26T06:24:04.171505,14.59,349.8,21.0,1.37,3.3,4.3,2025-10-26 06:24:04.171505
2025-10-26T07:24:04.171505,11.48,294.9,13.19,1.49,6.4,295.7,2025-10-26 07:24:04.171505
2025-10-26T08:24:04.171505,9.99,170.9,16.51,0.9,6.0,197.0,2025-10-26 08:24:04.171505
2025-10-26T09:24:04.171505,19.63,241.5,32.8,1.19,6.2,227.9,2025-10-26 09:24:04.171505
2025-10-26T10:24:04.171505,4.76,180.7,12.14,0.37,7.8,184.6,2025-10-26 10:24:04.171505
2025-10-26T11:24:04.171505,14.79,203.6,23.95,1.6,5.9,231.3,2025-10-26 11:24:04.171505
2025-10-26T12:24:04.171505,10.13,236.4,10.46,1.25,8.4,248.5,2025-10-26 12:24:04.171505
2025-10-26T13:24:04.171505,12.92,161.1,20.09,1.55,5.5,117.4,2025-10-26 13:24:04.171505
2025-10-26T14:24:04.171505,19.63,105.1,21.22,1.19,7.6,100.1,2025-10-26 14:24:04.171505
2025-10-26T15:24:04.171505,20.0,334.3,22.57,0.55,5.5,22.6,2025-10-26 15:24:04.171505
2025-10-26T16:24:04.171505,14.51,96.4,17.37,1.53,3.0,95.1,2025-10-26 16:24:04.171505
2025-10-26T17:24:04.171505,21.47,99.7,30.65,0.53,6.3,90.9,2025-10-26 17:24:04.171505
2025-10-26T18:24:04.171505,18.09,117.1,22.08,1.1,7.9,125.8,2025-10-26 18:24:04.171505
2025-10-26T19:24:04.171505,15.59,95.8,17.27,1.79,7.0,98.3,2025-10-26 19:24:04.171505
2025-10-26T20:24:04.171505,16.8,12.0,24.12,1.45,9.2,64.6,2025-10-26 20:24:04.171505
2025-10-26T21:24:04.171505,20.29,352.0,25.11,0.17,6.2,328.8,2025-10-26 21:24:04.171505
2025-10-26T22:24:04.171505,15.41,223.9,20.91,1.47,5.2,232.5,2025-10-26 22:24:04.171505
2025-10-26T23:24:04.171505,10.65,210.6,17.36,0.63,3.0,238.4,2025-10-26 23:24:04.171505
2025-10-27T00:24:04.171505,24.42,193.9,32.04,1.34,6.7,209.3,2025-10-27 00:24:04.171505
2025-10-27T01:24:04.171505,12.23,32.4,14.03,0.83,8.6,355.9,2025-10-27 01:24:04.171505
2025-10-27T02:24:04.171505,17.96,58.1,21.71,1.24,8.0,39.2,2025-10-27 02:24:04.171505
2025-10-27T03:24:04.171505,21.41,237.4,28.64,1.01,6.0,228.0,2025-10-27 03:24:04.171505
2025-10-27T04:24:04.171505,6.84,149.2,14.09,1.35,3.0,201.9,2025-10-27 04:24:04.171505
2025-10-27T05:24:04.171505,9.36,203.6,14.14,0.91,9.3,177.3,2025-10-27 05:24:04.171505
2025-10-27T06:24:04.171505,16.71,207.1,28.62,0.69,6.0,188.8,2025-10-27 06:24:04.171505
2025-10-27T07:24:04.171505,23.82,305.6,27.4,0.31,5.0,281.7,2025-10-27 07:24:04.171505
2025-10-27T08:24:04.171505,16.51,101.8,23.2,0.4,4.9,122.8,2025-10-27 08:24:04.171505
2025-10-27T09:24:04.171505,12.31,192.4,17.76,0.86,7.5,181.2,2025-10-27 09:24:04.171505
2025-10-27T10:24:04.171505,17.39,215.2,21.15,1.23,6.9,205.2,2025-10-27 10:24:04.171505
2025-10-27T11:24:04.171505,14.29,287.4,17.35,0.48,5.1,309.6,2025-10-27 11:24:04.171505
2025-10-27T12:24:04.171505,16.48,24.0,20.59,0.75,4.2,345.2,2025-10-27 12:24:04.171505
2025-10-27T13:24:04.171505,21.79,189.5,32.3,0.03,6.6,195.8,2025-10-27 13:24:04.171505
2025-10-27T14:24:04.171505,12.04,352.2,20.1,1.21,8.1,310.7,2025-10-27 14:24:04.171505
2025-10-27T15:24:04.171505,17.17,200.7,19.29,1.53,3.0,182.2,2025-10-27 15:24:04.171505
2025-10-27T16:24:04.171505,13.34,210.0,19.12,1.2,7.3,204.8,2025-10-27 16:24:04.171505
2025-10-27T17:24:04.171505,25.54,147.3,34.7,0.84,5.7,158.2,2025-10-27 17:24:04.171505
2025-10-27T18:24:04.171505,10.14,27.0,12.77,0.0,5.2,22.4,2025-10-27 18:24:04.171505
2025-10-27T19:24:04.171505,14.52,254.0,20.35,0.5,6.1,263.2,2025-10-27 19:24:04.171505
2025-10-27T20:24:04.171505,19.89,185.8,28.68,1.33,4.6,243.7,2025-10-27 20:24:04.171505
2025-10-27T21:24:04.171505,16.57,202.2,22.11,0.57,5.8,202.6,2025-10-27 21:24:04.171505
2025-10-27T22:24:04.171505,12.4,56.6,16.54,1.6,7.3,69.9,2025-10-27 22:24:04.171505
2025-10-27T23:24:04.171505,9.08,123.8,14.9,1.53,5.5,140.2,2025-10-27 23:24:04.171505
2025-10-28T00:24:04.171505,19.14,46.9,24.29,1.44,3.1,68.3,2025-10-28 00:24:04.171505
2025-10-28T01:24:04.171505,16.48,264.3,24.77,0.92,4.9,256.1,2025-10-28 01:24:04.171505
2025-10-28T02:24:04.171505,17.58,121.0,24.87,0.3,8.4,117.4,2025-10-28 02:24:04.171505
2025-10-28T03:24:04.171505,12.16,134.2,18.41,1.05,7.4,146.1,2025-10-28 03:24:04.171505
2025-10-28T04:24:04.171505,12.12,196.6,18.5,1.97,7.3,148.8,2025-10-28 04:24:04.171505
2025-10-28T05:24:04.171505,16.93,274.3,21.13,0.66,6.0,255.6,2025-10-28 05:24:04.171505
2025-10-28T06:24:04.171505,15.94,13.2,20.42,1.35,6.5,42.6,2025-10-28 06:24:04.171505
2025-10-28T07:24:04.171505,17.77,156.3,22.76,0.0,7.0,153.7,2025-10-28 07:24:04.171505
2025-10-28T08:24:04.171505,16.86,356.9,25.85,1.92,4.2,6.6,2025-10-28 08:24:04.171505
2025-10-28T09:24:04.171505,16.21,256.8,17.61,0.99,7.2,227.0,2025-10-28 09:24:04.171505
2025-10-28T10:24:04.171505,11.78,274.5,16.14,1.35,5.3,341.9,2025-10-28 10:24:04.171505
2025-10-28T11:24:04.171505,10.22,294.2,13.26,1.34,8.0,348.5,2025-10-28 11:24:04.171505
2025-10-28T12:24:04.171505,16.59,289.8,15.66,1.05,4.9,318.7,2025-10-28 12:24:04.171505
2025-10-28T13:24:04.171505,7.05,187.2,16.1,1.47,5.4,229.0,2025-10-28 13:24:04.171505
2025-10-28T14:24:04.171505,5.14,351.3,11.48,1.55,5.8,354.4,2025-10-28 14:24:04.171505
2025-10-28T15:24:04.171505,11.08,80.0,13.65,1.36,4.7,83.6,2025-10-28 15:24:04.171505
2025-10-28T16:24:04.171505,12.43,135.9,13.84,1.04,7.5,103.9,2025-10-28 16:24:04.171505
2025-10-28T17:24:04.171505,17.41,81.7,25.51,2.11,8.9,107.5,2025-10-28 17:24:04.171505
2025-10-28T18:24:04.171505,16.28,39.7,17.83,1.14,9.8,9.3,2025-10-28 18:24:04.171505
2025-10-28T19:24:04.171505,15.07,280.8,21.54,0.14,3.0,285.8,2025-10-28 19:24:04.171505
2025-10-28T20:24:04.171505,5.81,229.7,11.97,1.54,5.6,246.9,2025-10-28 20:24:04.171505
2025-10-28T21:24:04.171505,17.2,268.9,17.19,0.55,5.2,312.9,2025-10-28 21:24:04.171505
2025-10-28T22:24:04.171505,18.17,202.0,19.84,0.89,8.3,227.6,2025-10-28 22:24:04.171505
2025-10-28T23:24:04.171505,21.92,12.3,30.56,1.09,8.5,86.9,2025-10-28 23:24:04.171505
2025-10-29T00:24:04.171505,16.2,148.1,24.64,0.82,7.0,120.2,2025-10-29 00:24:04.171505
2025-10-29T01:24:04.171505,10.21,232.1,14.59,1.55,3.0,271.4,2025-10-29 01:24:04.171505
2025-10-29T02:24:04.171505,8.84,228.8,17.6,0.44,4.2,285.0,2025-10-29 02:24:04.171505
2025-10-29T03:24:04.171505,11.8,307.2,11.6,0.3,7.9,342.8,2025-10-29 03:24:04.171505
2025-10-29T04:24:04.171505,15.35,92.6,20.25,1.15,4.4,56.8,2025-10-29 04:24:04.171505
2025-10-29T05:24:04.171505,21.74,292.8,23.66,1.22,3.9,281.6,2025-10-29 05:24:04.171505
2025-10-29T06:24:04.171505,29.91,298.8,34.86,0.59,5.1,293.9,2025-10-29 06:24:04.171505
2025-10-29T07:24:04.171505,24.26,278.2,30.26,1.45,4.2,284.4,2025-10-29 07:24:04.171505
2025-10-29T08:24:04.171505,11.37,49.2,17.57,1.31,7.1,81.9,2025-10-29 08:24:04.171505
2025-10-29T09:24:04.171505,13.71,349.3,17.67,1.72,3.8,323.2,2025-10-29 09:24:04.171505
2025-10-29T10:24:04.171505,16.94,92.6,25.79,0.67,9.6,89.2,2025-10-29 10:24:04.171505
2025-10-29T11:24:04.171505,10.75,130.1,21.6,0.92,3.3,141.9,2025-10-29 11:24:04.171505
2025-10-29T12:24:04.171505,18.99,182.2,29.04,1.31,7.9,204.2,2025-10-29 12:24:04.171505
2025-10-29T13:24:04.171505,14.83,11.1,19.77,1.06,5.2,26.2,2025-10-29 13:24:04.171505
2025-10-29T14:24:04.171505,19.09,246.3,26.01,2.0,8.1,259.9,2025-10-29 14:24:04.171505
2025-10-29T15:24:04.171505,22.06,114.3,24.21,2.01,4.5,114.5,2025-10-29 15:24:04.171505
2025-10-29T16:24:04.171505,14.75,353.6,15.84,1.45,3.4,28.4,2025-10-29 16:24:04.171505
2025-10-29T17:24:04.171505,23.95,6.1,26.95,1.5,7.6,46.2,2025-10-29 17:24:04.171505
2025-10-29T18:24:04.171505,14.18,201.2,20.73,0.37,3.6,217.8,2025-10-29 18:24:04.171505
2025-10-29T19:24:04.171505,14.29,76.9,25.01,1.95,6.9,73.5,2025-10-29 19:24:04.171505
2025-10-29T20:24:04.171505,10.84,174.0,16.11,0.53,3.6,179.0,2025-10-29 20:24:04.171505
2025-10-29T21:24:04.171505,3.51,124.2,7.55,1.35,4.6,122.2,2025-10-29 21:24:04.171505
2025-10-29T22:24:04.171505,10.86,83.2,16.41,0.48,5.8,82.8,2025-10-29 22:24:04.171505
2025-10-29T23:24:04.171505,23.18,320.0,28.78,1.25,4.8,311.7,2025-10-29 23:24:04.171505
2025-10-30T00:24:04.171505,15.15,196.5,22.1,0.75,5.2,181.3,2025-10-30 00:24:04.171505
2025-10-30T01:24:04.171505,15.87,241.6,19.77,1.75,11.4,250.5,2025-10-30 01:24:04.171505
2025-10-30T02:24:04.171505,20.19,27.8,24.39,0.5,9.5,37.4,2025-10-30 02:24:04.171505
2025-10-30T03:24:04.171505,22.25,65.8,29.56,0.98,4.0,102.0,2025-10-30 03:24:04.171505
2025-10-30T04:24:04.171505,18.41,74.2,22.85,1.88,5.7,80.8,2025-10-30 04:24:04.171505
2025-10-30T05:24:04.171505,24.66,316.8,31.92,1.02,5.6,295.1,2025-10-30 05:24:04.171505
2025-10-30T06:24:04.171505,8.17,92.3,14.09,0.73,4.9,93.9,2025-10-30 06:24:04.171505
