sailing_id,route,vessel,etd_iso,eta_iso,head_deg,etd
Portsmouth_Jersey_20250801_1200_512,Portsmouth→Jersey,Island Spirit,2025-08-01T12:00:00,2025-08-01T22:00:00,225.1,2025-08-01 12:00:00
St. Malo_Jersey_20250801_0600_513,St. Malo→Jersey,Celtic Voyager,2025-08-01T06:00:00,2025-08-01T15:00:00,305.2,2025-08-01 06:00:00
St. Malo_Jersey_20250801_1800_514,St. Malo→Jersey,Celtic Voyager,2025-08-01T18:00:00,2025-08-02T03:00:00,300.1,2025-08-01 18:00:00
St. Malo_Jersey_20250801_1200_515,St. Malo→Jersey,Celtic Voyager,2025-08-01T12:00:00,2025-08-01T21:00:00,301.4,2025-08-01 12:00:00
Poole_Jersey_20250801_0600_516,Poole→Jersey,Jersey Clipper,2025-08-01T06:00:00,2025-08-01T14:00:00,193.4,2025-08-01 06:00:00
Poole_Jersey_20250801_1800_517,Poole→Jersey,Jersey Clipper,2025-08-01T18:00:00,2025-08-02T02:00:00,197.2,2025-08-01 18:00:00
Poole_Jersey_20250801_1200_518,Poole→Jersey,Jersey Clipper,2025-08-01T12:00:00,2025-08-01T20:00:00,203.0,2025-08-01 12:00:00
Portsmouth_Jersey_20250802_1800_519,Portsmouth→Jersey,Channel Star,2025-08-02T18:00:00,2025-08-03T04:00:00,220.9,2025-08-02 18:00:00
Portsmouth_Jersey_20250802_0600_520,Portsmouth→Jersey,Channel Star,2025-08-02T06:00:00,2025-08-02T16:00:00,222.1,2025-08-02 06:00:00
St. Malo_Jersey_20250802_1200_521,St. Malo→Jersey,Celtic Voyager,2025-08-02T12:00:00,2025-08-02T21:00:00,297.8,2025-08-02 12:00:00
Poole_Jersey_20250802_0600_522,Poole→Jersey,Jersey Clipper,2025-08-02T06:00:00,2025-08-02T14:00:00,202.3,2025-08-02 06:00:00
Poole_Jersey_20250802_1800_523,Poole→Jersey,Jersey Clipper,2025-08-02T18:00:00,2025-08-03T02:00:00,195.6,2025-08-02 18:00:00
Poole_Jersey_20250802_1200_524,Poole→Jersey,Jersey Clipper,2025-08-02T12:00:00,2025-08-02T20:00:00,197.3,2025-08-02 12:00:00
Portsmouth_Jersey_20250803_1200_525,Portsmouth→Jersey,Channel Star,2025-08-03T12:00:00,2025-08-03T22:00:00,224.0,2025-08-03 12:00:00
Portsmouth_Jersey_20250803_1800_526,Portsmouth→Jersey,Island Spirit,2025-08-03T18:00:00,2025-08-04T04:00:00,202.9,2025-08-03 18:00:00
St. Malo_Jersey_20250803_1800_527,St. Malo→Jersey,Celtic Voyager,2025-08-03T18:00:00,2025-08-04T03:00:00,307.7,2025-08-03 18:00:00
St. Malo_Jersey_20250803_1200_528,St. Malo→Jersey,Celtic Voyager,2025-08-03T12:00:00,2025-08-03T21:00:00,307.2,2025-08-03 12:00:00
Poole_Jersey_20250803_1800_529,Poole→Jersey,Jersey Clipper,2025-08-03T18:00:00,2025-08-04T02:00:00,203.6,2025-08-03 18:00:00
Poole_Jersey_20250803_0600_530,Poole→Jersey,Jersey Clipper,2025-08-03T06:00:00,2025-08-03T14:00:00,204.9,2025-08-03 06:00:00
Portsmouth_Jersey_20250804_1200_531,Portsmouth→Jersey,Island Spirit,2025-08-04T12:00:00,2025-08-04T22:00:00,220.5,2025-08-04 12:00:00
Portsmouth_Jersey_20250804_1800_532,Portsmouth→Jersey,Island Spirit,2025-08-04T18:00:00,2025-08-05T04:00:00,218.7,2025-08-04 18:00:00
St. Malo_Jersey_20250804_0600_533,St. Malo→Jersey,Celtic Voyager,2025-08-04T06:00:00,2025-08-04T15:00:00,302.2,2025-08-04 06:00:00
St. Malo_Jersey_20250804_1200_534,St. Malo→Jersey,Celtic Voyager,2025-08-04T12:00:00,2025-08-04T21:00:00,292.2,2025-08-04 12:00:00
Poole_Jersey_20250804_1200_535,Poole→Jersey,Jersey Clipper,2025-08-04T12:00:00,2025-08-04T20:00:00,204.3,2025-08-04 12:00:00
Poole_Jersey_20250804_1800_536,Poole→Jersey,Jersey Clipper,2025-08-04T18:00:00,2025-08-05T02:00:00,203.6,2025-08-04 18:00:00
Poole_Jersey_20250804_0600_537,Poole→Jersey,Jersey Clipper,2025-08-04T06:00:00,2025-08-04T14:00:00,211.1,2025-08-04 06:00:00
Portsmouth_Jersey_20250805_1200_538,Portsmouth→Jersey,Channel Star,2025-08-05T12:00:00,2025-08-05T22:00:00,220.8,2025-08-05 12:00:00
Portsmouth_Jersey_20250805_0600_539,Portsmouth→Jersey,Channel Star,2025-08-05T06:00:00,2025-08-05T16:00:00,213.7,2025-08-05 06:00:00
Portsmouth_Jersey_20250805_1800_540,Portsmouth→Jersey,Island Spirit,2025-08-05T18:00:00,2025-08-06T04:00:00,220.0,2025-08-05 18:00:00
St. Malo_Jersey_20250805_1200_541,St. Malo→Jersey,Celtic Voyager,2025-08-05T12:00:00,2025-08-05T21:00:00,298.5,2025-08-05 12:00:00
St. Malo_Jersey_20250805_1800_542,St. Malo→Jersey,Celtic Voyager,2025-08-05T18:00:00,2025-08-06T03:00:00,305.7,2025-08-05 18:00:00
St. Malo_Jersey_20250805_0600_543,St. Malo→Jersey,Celtic Voyager,2025-08-05T06:00:00,2025-08-05T15:00:00,294.6,2025-08-05 06:00:00
Poole_Jersey_20250805_0600_544,Poole→Jersey,Jersey Clipper,2025-08-05T06:00:00,2025-08-05T14:00:00,202.3,2025-08-05 06:00:00
Poole_Jersey_20250805_1800_545,Poole→Jersey,Jersey Clipper,2025-08-05T18:00:00,2025-08-06T02:00:00,198.6,2025-08-05 18:00:00
Portsmouth_Jersey_20250806_1200_546,Portsmouth→Jersey,Island Spirit,2025-08-06T12:00:00,2025-08-06T22:00:00,221.9,2025-08-06 12:00:00
Portsmouth_Jersey_20250806_1800_547,Portsmouth→Jersey,Island Spirit,2025-08-06T18:00:00,2025-08-07T04:00:00,204.5,2025-08-06 18:00:00
Portsmouth_Jersey_20250806_0600_548,Portsmouth→Jersey,Channel Star,2025-08-06T06:00:00,2025-08-06T16:00:00,223.1,2025-08-06 06:00:00
St. Malo_Jersey_20250806_1800_549,St. Malo→Jersey,Celtic Voyager,2025-08-06T18:00:00,2025-08-07T03:00:00,296.9,2025-08-06 18:00:00
St. Malo_Jersey_20250806_0600_550,St. Malo→Jersey,Celtic Voyager,2025-08-06T06:00:00,2025-08-06T15:00:00,310.9,2025-08-06 06:00:00
St. Malo_Jersey_20250806_1200_551,St. Malo→Jersey,Celtic Voyager,2025-08-06T12:00:00,2025-08-06T21:00:00,294.0,2025-08-06 12:00:00
Poole_Jersey_20250806_1200_552,Poole→Jersey,Jersey Clipper,2025-08-06T12:00:00,2025-08-06T20:00:00,190.6,2025-08-06 12:00:00
Poole_Jersey_20250806_0600_553,Poole→Jersey,Jersey Clipper,2025-08-06T06:00:00,2025-08-06T14:00:00,193.2,2025-08-06 06:00:00
Poole_Jersey_20250806_1800_554,Poole→Jersey,Jersey Clipper,2025-08-06T18:00:00,2025-08-07T02:00:00,202.8,2025-08-06 18:00:00
Portsmouth_Jersey_20250807_0600_555,Portsmouth→Jersey,Island Spirit,2025-08-07T06:00:00,2025-08-07T16:00:00,230.7,2025-08-07 06:00:00
Portsmouth_Jersey_20250807_1200_556,Portsmouth→Jersey,Channel Star,2025-08-07T12:00:00,2025-08-07T22:00:00,219.2,2025-08-07 12:00:00
Portsmouth_Jersey_20250807_1800_557,Portsmouth→Jersey,Channel Star,2025-08-07T18:00:00,2025-08-08T04:00:00,224.5,2025-08-07 18:00:00
St. Malo_Jersey_20250807_1800_558,St. Malo→Jersey,Celtic Voyager,2025-08-07T18:00:00,2025-08-08T03:00:00,299.6,2025-08-07 18:00:00
St. Malo_Jersey_20250807_0600_559,St. Malo→Jersey,Celtic Voyager,2025-08-07T06:00:00,2025-08-07T15:00:00,304.4,2025-08-07 06:00:00
Poole_Jersey_20250807_1800_560,Poole→Jersey,Jersey Clipper,2025-08-07T18:00:00,2025-08-08T02:00:00,206.9,2025-08-07 18:00:00
Poole_Jersey_20250807_1200_561,Poole→Jersey,Jersey Clipper,2025-08-07T12:00:00,2025-08-07T20:00:00,200.9,2025-08-07 12:00:00
Portsmouth_Jersey_20250808_1800_562,Portsmouth→Jersey,Channel Star,2025-08-08T18:00:00,2025-08-09T04:00:00,212.1,2025-08-08 18:00:00
Portsmouth_Jersey_20250808_0600_563,Portsmouth→Jersey,Island Spirit,2025-08-08T06:00:00,2025-08-08T16:00:00,225.9,2025-08-08 06:00:00
Portsmouth_Jersey_20250808_1200_564,Portsmouth→Jersey,Channel Star,2025-08-08T12:00:00,2025-08-08T22:00:00,217.8,2025-08-08 12:00:00
St. Malo_Jersey_20250808_0600_565,St. Malo→Jersey,Celtic Voyager,2025-08-08T06:00:00,2025-08-08T15:00:00,302.6,2025-08-08 06:00:00
St. Malo_Jersey_20250808_1800_566,St. Malo→Jersey,Celtic Voyager,2025-08-08T18:00:00,2025-08-09T03:00:00,296.5,2025-08-08 18:00:00
Poole_Jersey_20250808_1200_567,Poole→Jersey,Jersey Clipper,2025-08-08T12:00:00,2025-08-08T20:00:00,206.9,2025-08-08 12:00:00
Poole_Jersey_20250808_0600_568,Poole→Jersey,Jersey Clipper,2025-08-08T06:00:00,2025-08-08T14:00:00,201.0,2025-08-08 06:00:00
Poole_Jersey_20250808_1800_569,Poole→Jersey,Jersey Clipper,2025-08-08T18:00:00,2025-08-09T02:00:00,204.3,2025-08-08 18:00:00
Portsmouth_Jersey_20250809_0600_570,Portsmouth→Jersey,Channel Star,2025-08-09T06:00:00,2025-08-09T16:00:00,215.3,2025-08-09 06:00:00
St. Malo_Jersey_20250809_1800_571,St. Malo→Jersey,Celtic Voyager,2025-08-09T18:00:00,2025-08-10T03:00:00,309.2,2025-08-09 18:00:00
Poole_Jersey_20250809_0600_572,Poole→Jersey,Jersey Clipper,2025-08-09T06:00:00,2025-08-09T14:00:00,196.9,2025-08-09 06:00:00
Poole_Jersey_20250809_1800_573,Poole→Jersey,Jersey Clipper,2025-08-09T18:00:00,2025-08-10T02:00:00,201.6,2025-08-09 18:00:00
Poole_Jersey_20250809_1200_574,Poole→Jersey,Jersey Clipper,2025-08-09T12:00:00,2025-08-09T20:00:00,197.9,2025-08-09 12:00:00
Portsmouth_Jersey_20250810_1800_575,Portsmouth→Jersey,Island Spirit,2025-08-10T18:00:00,2025-08-11T04:00:00,216.9,2025-08-10 18:00:00
Portsmouth_Jersey_20250810_1200_576,Portsmouth→Jersey,Island Spirit,2025-08-10T12:00:00,2025-08-10T22:00:00,223.3,2025-08-10 12:00:00
St. Malo_Jersey_20250810_0600_577,St. Malo→Jersey,Celtic Voyager,2025-08-10T06:00:00,2025-08-10T15:00:00,299.0,2025-08-10 06:00:00
St. Malo_Jersey_20250810_1200_578,St. Malo→Jersey,Celtic Voyager,2025-08-10T12:00:00,2025-08-10T21:00:00,303.1,2025-08-10 12:00:00
Poole_Jersey_20250810_0600_579,Poole→Jersey,Jersey Clipper,2025-08-10T06:00:00,2025-08-10T14:00:00,195.9,2025-08-10 06:00:00
Poole_Jersey_20250810_1200_580,Poole→Jersey,Jersey Clipper,2025-08-10T12:00:00,2025-08-10T20:00:00,204.5,2025-08-10 12:00:00
Portsmouth_Jersey_20250811_0600_581,Portsmouth→Jersey,Channel Star,2025-08-11T06:00:00,2025-08-11T16:00:00,221.3,2025-08-11 06:00:00
Portsmouth_Jersey_20250811_1800_582,Portsmouth→Jersey,Island Spirit,2025-08-11T18:00:00,2025-08-12T04:00:00,220.0,2025-08-11 18:00:00
Portsmouth_Jersey_20250811_1200_583,Portsmouth→Jersey,Island Spirit,2025-08-11T12:00:00,2025-08-11T22:00:00,220.4,2025-08-11 12:00:00
St. Malo_Jersey_20250811_1200_584,St. Malo→Jersey,Celtic Voyager,2025-08-11T12:00:00,2025-08-11T21:00:00,296.3,2025-08-11 12:00:00
St. Malo_Jersey_20250811_0600_585,St. Malo→Jersey,Celtic Voyager,2025-08-11T06:00:00,2025-08-11T15:00:00,297.2,2025-08-11 06:00:00
Poole_Jersey_20250811_1800_586,Poole→Jersey,Jersey Clipper,2025-08-11T18:00:00,2025-08-12T02:00:00,195.0,2025-08-11 18:00:00
Poole_Jersey_20250811_0600_587,Poole→Jersey,Jersey Clipper,2025-08-11T06:00:00,2025-08-11T14:00:00,196.5,2025-08-11 06:00:00
Poole_Jersey_20250811_1200_588,Poole→Jersey,Jersey Clipper,2025-08-11T12:00:00,2025-08-11T20:00:00,197.2,2025-08-11 12:00:00
Portsmouth_Jersey_20250812_1800_589,Portsmouth→Jersey,Island Spirit,2025-08-12T18:00:00,2025-08-13T04:00:00,226.8,2025-08-12 18:00:00
Portsmouth_Jersey_20250812_1200_590,Portsmouth→Jersey,Channel Star,2025-08-12T12:00:00,2025-08-12T22:00:00,225.6,2025-08-12 12:00:00
St. Malo_Jersey_20250812_1800_591,St. Malo→Jersey,Celtic Voyager,2025-08-12T18:00:00,2025-08-13T03:00:00,299.1,2025-08-12 18:00:00
St. Malo_Jersey_20250812_0600_592,St. Malo→Jersey,Celtic Voyager,2025-08-12T06:00:00,2025-08-12T15:00:00,302.0,2025-08-12 06:00:00
Poole_Jersey_20250812_1200_593,Poole→Jersey,Jersey Clipper,2025-08-12T12:00:00,2025-08-12T20:00:00,200.2,2025-08-12 12:00:00
Poole_Jersey_20250812_1800_594,Poole→Jersey,Jersey Clipper,2025-08-12T18:00:00,2025-08-13T02:00:00,202.3,2025-08-12 18:00:00
Poole_Jersey_20250812_0600_595,Poole→Jersey,Jersey Clipper,2025-08-12T06:00:00,2025-08-12T14:00:00,196.7,2025-08-12 06:00:00
Portsmouth_Jersey_20250813_0600_596,Portsmouth→Jersey,Island Spirit,2025-08-13T06:00:00,2025-08-13T16:00:00,225.1,2025-08-13 06:00:00
Portsmouth_Jersey_20250813_1800_597,Portsmouth→Jersey,Island Spirit,2025-08-13T18:00:00,2025-08-14T04:00:00,217.7,2025-08-13 18:00:00
Portsmouth_Jersey_20250813_1200_598,Portsmouth→Jersey,Channel Star,2025-08-13T12:00:00,2025-08-13T22:00:00,221.3,2025-08-13 12:00:00
St. Malo_Jersey_20250813_1200_599,St. Malo→Jersey,Celtic Voyager,2025-08-13T12:00:00,2025-08-13T21:00:00,300.0,2025-08-13 12:00:00
St. Malo_Jersey_20250813_1800_600,St. Malo→Jersey,Celtic Voyager,2025-08-13T18:00:00,2025-08-14T03:00:00,299.6,2025-08-13 18:00:00
St. Malo_Jersey_20250813_0600_601,St. Malo→Jersey,Celtic Voyager,2025-08-13T06:00:00,2025-08-13T15:00:00,300.5,2025-08-13 06:00:00
Poole_Jersey_20250813_1200_602,Poole→Jersey,Jersey Clipper,2025-08-13T12:00:00,2025-08-13T20:00:00,192.1,2025-08-13 12:00:00
Poole_Jersey_20250813_1800_603,Poole→Jersey,Jersey Clipper,2025-08-13T18:00:00,2025-08-14T02:00:00,196.3,2025-08-13 18:00:00
Portsmouth_Jersey_20250814_0600_604,Portsmouth→Jersey,Island Spirit,2025-08-14T06:00:00,2025-08-14T16:00:00,225.5,2025-08-14 06:00:00
Portsmouth_Jersey_20250814_1800_605,Portsmouth→Jersey,Island Spirit,2025-08-14T18:00:00,2025-08-15T04:00:00,216.0,2025-08-14 18:00:00
Portsmouth_Jersey_20250814_1200_606,Portsmouth→Jersey,Channel Star,2025-08-14T12:00:00,2025-08-14T22:00:00,211.2,2025-08-14 12:00:00
St. Malo_Jersey_20250814_1200_607,St. Malo→Jersey,Celtic Voyager,2025-08-14T12:00:00,2025-08-14T21:00:00,302.0,2025-08-14 12:00:00
St. Malo_Jersey_20250814_1800_608,St. Malo→Jersey,Celtic Voyager,2025-08-14T18:00:00,2025-08-15T03:00:00,302.4,2025-08-14 18:00:00
Poole_Jersey_20250814_1800_609,Poole→Jersey,Jersey Clipper,2025-08-14T18:00:00,2025-08-15T02:00:00,198.3,2025-08-14 18:00:00
Poole_Jersey_20250814_0600_610,Poole→Jersey,Jersey Clipper,2025-08-14T06:00:00,2025-08-14T14:00:00,198.4,2025-08-14 06:00:00
Poole_Jersey_20250814_1200_611,Poole→Jersey,Jersey Clipper,2025-08-14T12:00:00,2025-08-14T20:00:00,202.5,2025-08-14 12:00:00
Portsmouth_Jersey_20250815_1200_612,Portsmouth→Jersey,Island Spirit,2025-08-15T12:00:00,2025-08-15T22:00:00,221.2,2025-08-15 12:00:00
Portsmouth_Jersey_20250815_1800_613,Portsmouth→Jersey,Island Spirit,2025-08-15T18:00:00,2025-08-16T04:00:00,218.3,2025-08-15 18:00:00
Portsmouth_Jersey_20250815_0600_614,Portsmouth→Jersey,Island Spirit,2025-08-15T06:00:00,2025-08-15T16:00:00,221.6,2025-08-15 06:00:00
St. Malo_Jersey_20250815_1200_615,St. Malo→Jersey,Celtic Voyager,2025-08-15T12:00:00,2025-08-15T21:00:00,301.8,2025-08-15 12:00:00
St. Malo_Jersey_20250815_1800_616,St. Malo→Jersey,Celtic Voyager,2025-08-15T18:00:00,2025-08-16T03:00:00,300.3,2025-08-15 18:00:00
Poole_Jersey_20250815_0600_617,Poole→Jersey,Jersey Clipper,2025-08-15T06:00:00,2025-08-15T14:00:00,196.2,2025-08-15 06:00:00
Poole_Jersey_20250815_1200_618,Poole→Jersey,Jersey Clipper,2025-08-15T12:00:00,2025-08-15T20:00:00,200.0,2025-08-15 12:00:00
Poole_Jersey_20250815_1800_619,Poole→Jersey,Jersey Clipper,2025-08-15T18:00:00,2025-08-16T02:00:00,197.1,2025-08-15 18:00:00
Portsmouth_Jersey_20250816_1800_620,Portsmouth→Jersey,Channel Star,2025-08-16T18:00:00,2025-08-17T04:00:00,229.2,2025-08-16 18:00:00
Portsmouth_Jersey_20250816_0600_621,Portsmouth→Jersey,Island Spirit,2025-08-16T06:00:00,2025-08-16T16:00:00,223.1,2025-08-16 06:00:00
Portsmouth_Jersey_20250816_1200_622,Portsmouth→Jersey,Island Spirit,2025-08-16T12:00:00,2025-08-16T22:00:00,225.8,2025-08-16 12:00:00
St. Malo_Jersey_20250816_1800_623,St. Malo→Jersey,Celtic Voyager,2025-08-16T18:00:00,2025-08-17T03:00:00,302.7,2025-08-16 18:00:00
St. Malo_Jersey_20250816_1200_624,St. Malo→Jersey,Celtic Voyager,2025-08-16T12:00:00,2025-08-16T21:00:00,300.2,2025-08-16 12:00:00
Poole_Jersey_20250816_1800_625,Poole→Jersey,Jersey Clipper,2025-08-16T18:00:00,2025-08-17T02:00:00,195.4,2025-08-16 18:00:00
Poole_Jersey_20250816_0600_626,Poole→Jersey,Jersey Clipper,2025-08-16T06:00:00,2025-08-16T14:00:00,201.7,2025-08-16 06:00:00
Portsmouth_Jersey_20250817_1800_627,Portsmouth→Jersey,Channel Star,2025-08-17T18:00:00,2025-08-18T04:00:00,223.0,2025-08-17 18:00:00
Portsmouth_Jersey_20250817_1200_628,Portsmouth→Jersey,Island Spirit,2025-08-17T12:00:00,2025-08-17T22:00:00,217.7,2025-08-17 12:00:00
Portsmouth_Jersey_20250817_0600_629,Portsmouth→Jersey,Channel Star,2025-08-17T06:00:00,2025-08-17T16:00:00,229.3,2025-08-17 06:00:00
St. Malo_Jersey_20250817_1200_630,St. Malo→Jersey,Celtic Voyager,2025-08-17T12:00:00,2025-08-17T21:00:00,298.7,2025-08-17 12:00:00
St. Malo_Jersey_20250817_1800_631,St. Malo→Jersey,Celtic Voyager,2025-08-17T18:00:00,2025-08-18T03:00:00,302.8,2025-08-17 18:00:00
St. Malo_Jersey_20250817_0600_632,St. Malo→Jersey,Celtic Voyager,2025-08-17T06:00:00,2025-08-17T15:00:00,301.7,2025-08-17 06:00:00
Poole_Jersey_20250817_1200_633,Poole→Jersey,Jersey Clipper,2025-08-17T12:00:00,2025-08-17T20:00:00,193.9,2025-08-17 12:00:00
Poole_Jersey_20250817_0600_634,Poole→Jersey,Jersey Clipper,2025-08-17T06:00:00,2025-08-17T14:00:00,205.6,2025-08-17 06:00:00
Portsmouth_Jersey_20250818_1200_635,Portsmouth→Jersey,Island Spirit,2025-08-18T12:00:00,2025-08-18T22:00:00,228.2,2025-08-18 12:00:00
Portsmouth_Jersey_20250818_1800_636,Portsmouth→Jersey,Island Spirit,2025-08-18T18:00:00,2025-08-19T04:00:00,228.3,2025-08-18 18:00:00
St. Malo_Jersey_20250818_1200_637,St. Malo→Jersey,Celtic Voyager,2025-08-18T12:00:00,2025-08-18T21:00:00,295.5,2025-08-18 12:00:00
St. Malo_Jersey_20250818_0600_638,St. Malo→Jersey,Celtic Voyager,2025-08-18T06:00:00,2025-08-18T15:00:00,293.4,2025-08-18 06:00:00
Poole_Jersey_20250818_1800_639,Poole→Jersey,Jersey Clipper,2025-08-18T18:00:00,2025-08-19T02:00:00,197.1,2025-08-18 18:00:00
Poole_Jersey_20250818_0600_640,Poole→Jersey,Jersey Clipper,2025-08-18T06:00:00,2025-08-18T14:00:00,199.5,2025-08-18 06:00:00
Poole_Jersey_20250818_1200_641,Poole→Jersey,Jersey Clipper,2025-08-18T12:00:00,2025-08-18T20:00:00,204.3,2025-08-18 12:00:00
Portsmouth_Jersey_20250819_1800_642,Portsmouth→Jersey,Channel Star,2025-08-19T18:00:00,2025-08-20T04:00:00,224.6,2025-08-19 18:00:00
Portsmouth_Jersey_20250819_0600_643,Portsmouth→Jersey,Channel Star,2025-08-19T06:00:00,2025-08-19T16:00:00,219.6,2025-08-19 06:00:00
St. Malo_Jersey_20250819_1200_644,St. Malo→Jersey,Celtic Voyager,2025-08-19T12:00:00,2025-08-19T21:00:00,299.0,2025-08-19 12:00:00
St. Malo_Jersey_20250819_0600_645,St. Malo→Jersey,Celtic Voyager,2025-08-19T06:00:00,2025-08-19T15:00:00,314.2,2025-08-19 06:00:00
Poole_Jersey_20250819_1200_646,Poole→Jersey,Jersey Clipper,2025-08-19T12:00:00,2025-08-19T20:00:00,201.8,2025-08-19 12:00:00
Poole_Jersey_20250819_0600_647,Poole→Jersey,Jersey Clipper,2025-08-19T06:00:00,2025-08-19T14:00:00,200.3,2025-08-19 06:00:00
Portsmouth_Jersey_20250820_1200_648,Portsmouth→Jersey,Island Spirit,2025-08-20T12:00:00,2025-08-20T22:00:00,221.0,2025-08-20 12:00:00
Portsmouth_Jersey_20250820_1800_649,Portsmouth→Jersey,Channel Star,2025-08-20T18:00:00,2025-08-21T04:00:00,229.5,2025-08-20 18:00:00
St. Malo_Jersey_20250820_1800_650,St. Malo→Jersey,Celtic Voyager,2025-08-20T18:00:00,2025-08-21T03:00:00,297.8,2025-08-20 18:00:00
St. Malo_Jersey_20250820_1200_651,St. Malo→Jersey,Celtic Voyager,2025-08-20T12:00:00,2025-08-20T21:00:00,303.6,2025-08-20 12:00:00
Poole_Jersey_20250820_0600_652,Poole→Jersey,Jersey Clipper,2025-08-20T06:00:00,2025-08-20T14:00:00,208.9,2025-08-20 06:00:00
Poole_Jersey_20250820_1200_653,Poole→Jersey,Jersey Clipper,2025-08-20T12:00:00,2025-08-20T20:00:00,202.7,2025-08-20 12:00:00
Portsmouth_Jersey_20250821_1800_654,Portsmouth→Jersey,Island Spirit,2025-08-21T18:00:00,2025-08-22T04:00:00,209.2,2025-08-21 18:00:00
Portsmouth_Jersey_20250821_1200_655,Portsmouth→Jersey,Channel Star,2025-08-21T12:00:00,2025-08-21T22:00:00,223.1,2025-08-21 12:00:00
Portsmouth_Jersey_20250821_0600_656,Portsmouth→Jersey,Island Spirit,2025-08-21T06:00:00,2025-08-21T16:00:00,215.4,2025-08-21 06:00:00
St. Malo_Jersey_20250821_1200_657,St. Malo→Jersey,Celtic Voyager,2025-08-21T12:00:00,2025-08-21T21:00:00,300.0,2025-08-21 12:00:00
St. Malo_Jersey_20250821_1800_658,St. Malo→Jersey,Celtic Voyager,2025-08-21T18:00:00,2025-08-22T03:00:00,304.6,2025-08-21 18:00:00
Poole_Jersey_20250821_0600_659,Poole→Jersey,Jersey Clipper,2025-08-21T06:00:00,2025-08-21T14:00:00,192.9,2025-08-21 06:00:00
Poole_Jersey_20250821_1200_660,Poole→Jersey,Jersey Clipper,2025-08-21T12:00:00,2025-08-21T20:00:00,200.3,2025-08-21 12:00:00
Poole_Jersey_20250821_1800_661,Poole→Jersey,Jersey Clipper,2025-08-21T18:00:00,2025-08-22T02:00:00,204.8,2025-08-21 18:00:00
Portsmouth_Jersey_20250822_0600_662,Portsmouth→Jersey,Channel Star,2025-08-22T06:00:00,2025-08-22T16:00:00,221.2,2025-08-22 06:00:00
Portsmouth_Jersey_20250822_1800_663,Portsmouth→Jersey,Channel Star,2025-08-22T18:00:00,2025-08-23T04:00:00,218.8,2025-08-22 18:00:00
St. Malo_Jersey_20250822_1200_664,St. Malo→Jersey,Celtic Voyager,2025-08-22T12:00:00,2025-08-22T21:00:00,307.6,2025-08-22 12:00:00
St. Malo_Jersey_20250822_0600_665,St. Malo→Jersey,Celtic Voyager,2025-08-22T06:00:00,2025-08-22T15:00:00,294.6,2025-08-22 06:00:00
St. Malo_Jersey_20250822_1800_666,St. Malo→Jersey,Celtic Voyager,2025-08-22T18:00:00,2025-08-23T03:00:00,300.3,2025-08-22 18:00:00
Poole_Jersey_20250822_1200_667,Poole→Jersey,Jersey Clipper,2025-08-22T12:00:00,2025-08-22T20:00:00,197.4,2025-08-22 12:00:00
Poole_Jersey_20250822_1800_668,Poole→Jersey,Jersey Clipper,2025-08-22T18:00:00,2025-08-23T02:00:00,190.4,2025-08-22 18:00:00
Poole_Jersey_20250822_0600_669,Poole→Jersey,Jersey Clipper,2025-08-22T06:00:00,2025-08-22T14:00:00,208.6,2025-08-22 06:00:00
Portsmouth_Jersey_20250823_1800_670,Portsmouth→Jersey,Channel Star,2025-08-23T18:00:00,2025-08-24T04:00:00,220.6,2025-08-23 18:00:00
Portsmouth_Jersey_20250823_0600_671,Portsmouth→Jersey,Island Spirit,2025-08-23T06:00:00,2025-08-23T16:00:00,222.1,2025-08-23 06:00:00
St. Malo_Jersey_20250823_0600_672,St. Malo→Jersey,Celtic Voyager,2025-08-23T06:00:00,2025-08-23T15:00:00,293.4,2025-08-23 06:00:00
St. Malo_Jersey_20250823_1800_673,St. Malo→Jersey,Celtic Voyager,2025-08-23T18:00:00,2025-08-24T03:00:00,296.5,2025-08-23 18:00:00
St. Malo_Jersey_20250823_1200_674,St. Malo→Jersey,Celtic Voyager,2025-08-23T12:00:00,2025-08-23T21:00:00,304.2,2025-08-23 12:00:00
Poole_Jersey_20250823_1200_675,Poole→Jersey,Jersey Clipper,2025-08-23T12:00:00,2025-08-23T20:00:00,197.6,2025-08-23 12:00:00
Portsmouth_Jersey_20250824_1200_676,Portsmouth→Jersey,Island Spirit,2025-08-24T12:00:00,2025-08-24T22:00:00,222.3,2025-08-24 12:00:00
Portsmouth_Jersey_20250824_0600_677,Portsmouth→Jersey,Channel Star,2025-08-24T06:00:00,2025-08-24T16:00:00,225.3,2025-08-24 06:00:00
Portsmouth_Jersey_20250824_1800_678,Portsmouth→Jersey,Channel Star,2025-08-24T18:00:00,2025-08-25T04:00:00,224.7,2025-08-24 18:00:00
St. Malo_Jersey_20250824_0600_679,St. Malo→Jersey,Celtic Voyager,2025-08-24T06:00:00,2025-08-24T15:00:00,302.1,2025-08-24 06:00:00
St. Malo_Jersey_20250824_1800_680,St. Malo→Jersey,Celtic Voyager,2025-08-24T18:00:00,2025-08-25T03:00:00,299.4,2025-08-24 18:00:00
Poole_Jersey_20250824_1200_681,Poole→Jersey,Jersey Clipper,2025-08-24T12:00:00,2025-08-24T20:00:00,198.5,2025-08-24 12:00:00
Poole_Jersey_20250824_0600_682,Poole→Jersey,Jersey Clipper,2025-08-24T06:00:00,2025-08-24T14:00:00,204.8,2025-08-24 06:00:00
